news_analysis_id,title,summary,market,sector,impact_score,sentiment,link,urlToImage,content,author,published_at,source_system,summary_short,business_bites_news_id,alternative_sources,thumbnail_url,rank,slno
927,Body of woman found in river at Llangollen,"Llangollen: Body of woman recovered from River Dee  BBCBody of woman found in Welsh river  Wales OnlineLive updates as police give tragic update on incident in Llangollen town centre  North Wales LivePolice confirm body of woman found in River Dee at Llangollen  Wrexham.comWoman's body pulled from the River Dee in Llangollen, polic",EU,Financial Services,6.3,neutral,https://www.msn.com/en-gb/public-safety-and-emergencies/health-and-safety-alerts/body-of-woman-found-in-river-at-llangollen/ar-AA1OheD4,,"Llangollen: Body of woman recovered from River Dee  BBCBody of woman found in Welsh river  Wales OnlineLive updates as police give tragic update on incident in Llangollen town centre  North Wales LivePolice confirm body of woman found in River Dee at Llangollen  Wrexham.comWoman's body pulled from the River Dee in Llangollen, polic",,2025-10-11 14:05:41+00:00,msn.com,,510,,,2,209
888,"All Of The Best Ford SVT Cars And Trucks, Ranked - SlashGear",Bus,EU,Automotive,6,neutral,https://www.slashgear.com/1303464/best-ford-svt-cars-trucks-ranked/,https://www.slashgear.com/1303464/best-ford-svt-cars-trucks-ranked/,,,2025-10-11 14:00:02+00:00,slashgear.com,,512,,https://www.slashgear.com/1303464/best-ford-svt-cars-trucks-ranked/,2,210
918,Thousands gather for pro-Palestine march to mark two years since Gaza war,"Thousands gather in London in march for ‘lasting peace’ in Gaza  The GuardianPalestine march live: Protesters chant ‘death to the IDF’ in London  The TelegraphPolice try to keep rival protesters apart as London demonstration marks two years since Gaza war  Sky NewsUniversities risk sanctions over Gaza protests, watchdog says  BBCTens of thousands of pro-Palestine protesters march through London to mark two years of war",EU,Financial Services,6,neutral,https://www.msn.com/en-gb/society-culture-and-history/human-rights/thousands-gather-for-pro-palestine-march-to-mark-two-years-since-gaza-war/ar-AA1Oh6oU,,"Thousands gather in London in march for ‘lasting peace’ in Gaza  The GuardianPalestine march live: Protesters chant ‘death to the IDF’ in London  The TelegraphPolice try to keep rival protesters apart as London demonstration marks two years since Gaza war  Sky NewsUniversities risk sanctions over Gaza protests, watchdog says  BBCTens of thousands of pro-Palestine protesters march through London to mark two years of war",,2025-10-11 14:00:00+00:00,msn.com,,502,,,2,211
924,Nova festival survivor takes own life two years after Oct 7,"Nova festival survivor dies two years after girlfriend shot dead as he shielded her  Sky NewsNova survivor dies by suicide, 2 years after girlfriend was killed in front of him  The Times of IsraelNova festival survivor takes own life two years after Oct 7  The TelegraphIsraeli TV host mourns death of Nova survivor Roy Shalev, partner of her slain si",EU,Technology,6,neutral,https://www.yahoo.com/news/articles/nova-festival-survivor-takes-own-135046044.html,https://www.yahoo.com/news/articles/nova-festival-survivor-takes-own-135046044.html,"Nova festival survivor dies two years after girlfriend shot dead as he shielded her  Sky NewsNova survivor dies by suicide, 2 years after girlfriend was killed in front of him  The Times of IsraelNova festival survivor takes own life two years after Oct 7  The TelegraphIsraeli TV host mourns death of Nova survivor Roy Shalev, partner of her slain si",,2025-10-11 13:50:32+00:00,yahoo.com,,504,,https://www.yahoo.com/news/articles/nova-festival-survivor-takes-own-135046044.html,2,212
891,France's new prime minister reverses plan to cut public holidays,Bus,EU,Financial Services,6,neutral,https://www.yahoo.com/news/articles/frances-prime-minister-reverses-plan-064824293.html,https://www.yahoo.com/news/articles/frances-prime-minister-reverses-plan-064824293.html,,,2025-10-11 12:16:50+00:00,yahoo.com,,513,,https://www.yahoo.com/news/articles/frances-prime-minister-reverses-plan-064824293.html,2,213
894,Global Sumud Flotilla activist sentenced to 10 days in prison after assaulting guard,Bus,EU,Financial Services,6,neutral,https://www.msn.com/en-ca/news/world/global-sumud-flotilla-activist-sentenced-to-10-days-in-prison-after-assaulting-guard/ar-AA1OgUCq,,,,2025-10-11 12:16:16+00:00,msn.com,,514,,,2,214
921,"Family mourns 'miracle' girl, 8, after school tragedy","'Perfect miracle' girl Olivia-Grace died after medical episode at Penrhys Primary School  BBCGirl, 8, dies after ‘freak accident’ at primary school  The TelegraphTributes paid to girl who died following medical episode at school  The IndependentPupil aged eight dies as police called to Welsh primary school  Wales OnlineGirl, 8, dies after medic",EU,Technology,6,neutral,https://www.msn.com/en-xl/news/other/family-mourns-miracle-girl-8-after-school-tragedy/ar-AA1Ohu6A,,"'Perfect miracle' girl Olivia-Grace died after medical episode at Penrhys Primary School  BBCGirl, 8, dies after ‘freak accident’ at primary school  The TelegraphTributes paid to girl who died following medical episode at school  The IndependentPupil aged eight dies as police called to Welsh primary school  Wales OnlineGirl, 8, dies after medic",,2025-10-11 11:23:15+00:00,msn.com,,503,,,2,215
936,Tony Blair met Jeffrey Epstein while PM after Lord Mandelson pushed for meeting with 'friend',"Tony Blair met Jeffrey Epstein in No 10 on advice of Peter Mandelson, documents reveal  The GuardianTony Blair met Jeffrey Epstein while prime minister  BBCTony Blair met Jeffrey Epstein in Downing Street  The TelegraphTony Blair met with Jeffrey Epstein while he was prime minister, new documents reveal  The IndependentTony Blair met Epstein in Downing Street in 2002, a",EU,Technology,6,neutral,https://www.msn.com/en-us/news/world/tony-blair-met-jeffrey-epstein-while-pm-after-lord-mandelson-pushed-for-meeting-with-friend/ar-AA1OgFA8,,"Tony Blair met Jeffrey Epstein in No 10 on advice of Peter Mandelson, documents reveal  The GuardianTony Blair met Jeffrey Epstein while prime minister  BBCTony Blair met Jeffrey Epstein in Downing Street  The TelegraphTony Blair met with Jeffrey Epstein while he was prime minister, new documents reveal  The IndependentTony Blair met Epstein in Downing Street in 2002, a",,2025-10-11 11:08:00+00:00,msn.com,,507,,,2,216
897,Catholic altar wine replaced after becoming a favourite in Kenyan bars,Bus,EU,Financial Services,6,neutral,https://www.msn.com/en-us/news/world/catholic-altar-wine-replaced-after-becoming-a-favourite-in-kenyan-bars/ar-AA1Ocrv6,,,,2025-10-11 11:04:26+00:00,msn.com,,515,,,2,217
930,"Hamas-Israel deal live updates: Ceasefire agreement goes into effect in Gaza, IDF says",Israel moves prisoners ahead of exchange Gaza; Hamas official says disarmament ‘out of the question’ – live  The GuardianIsrael refuses to release ‘Palestinian Mandela’  The TelegraphIsrael rejects freeing from prison the most popular Palestinian leader  AP NewsWhat would Palestinians' most popular leader do if freed? No one knows  Euronews.comIsrael publishes list of 250 security prisoners slated for release as part of Gaza ,EU,Financial Services,6,neutral,https://www.nbcnews.com/world/middle-east/live-blog/live-updates-israel-hamas-ceasefire-hostage-release-rcna236811,https://www.nbcnews.com/world/middle-east/live-blog/live-updates-israel-hamas-ceasefire-hostage-release-rcna236811,Israel moves prisoners ahead of exchange Gaza; Hamas official says disarmament ‘out of the question’ – live  The GuardianIsrael refuses to release ‘Palestinian Mandela’  The TelegraphIsrael rejects freeing from prison the most popular Palestinian leader  AP NewsWhat would Palestinians' most popular leader do if freed? No one knows  Euronews.comIsrael publishes list of 250 security prisoners slated for release as part of Gaza ,,2025-10-11 07:43:00+00:00,nbcnews.com,,505,,https://www.nbcnews.com/world/middle-east/live-blog/live-updates-israel-hamas-ceasefire-hostage-release-rcna236811,2,218
942,Met Police shoot man in north London after he 'made threats to kill',Man shot by Met Police after making threats to kill  BBCView Ful,EU,Technology,6,neutral,https://www.msn.com/en-gb/crime/general/met-police-shoot-man-in-north-london-after-he-made-threats-to-kill/ar-AA1Oeq7O,,Man shot by Met Police after making threats to kill  BBCView Ful,,2025-10-11 07:31:48+00:00,msn.com,,509,,,2,219
1068,Who Are the Hostages Believed Alive in Gaza?,"Who are the 20 hostages believed alive and expected to be freed from Gaza?  The Guardian'We are inventing captivity medicine': Hospital prepares for freed Israeli hostages  BBCWho Are the Hostages Believed Alive in Gaza?  The New York TimesRelease of hostages set to begin Monday morning, Hamas and Israel say  The Times of IsraelAll the hostages believed to be alive and who are ",EU,Healthcare,6,neutral,https://www.nytimes.com/2025/10/09/world/middleeast/israel-hostages-alive-gaza.html,,"Who are the 20 hostages believed alive and expected to be freed from Gaza?  The Guardian'We are inventing captivity medicine': Hospital prepares for freed Israeli hostages  BBCWho Are the Hostages Believed Alive in Gaza?  The New York TimesRelease of hostages set to begin Monday morning, Hamas and Israel say  The Times of IsraelAll the hostages believed to be alive and who are ",,2025-10-09 00:00:00+00:00,nytimes.com,,555,,,2,220
1223,PM hails hostages release but warns of enemies looking to attack,Bus,EU,Financial Services,6,neutral,https://www.msn.com/en-ca/news/world/pm-hails-hostages-release-but-warns-of-enemies-looking-to-attack/vi-AA1OkgA3,,,,2025-10-12 22:21:28+00:00,msn.com,,609,,,3,221
1226,Mexico's president convenes governors as death toll from torrential rains rises...,Bus,EU,Technology,6,neutral,https://www.yahoo.com/news/articles/mexicos-president-convenes-governors-death-215750304.html?fr=sycsrp_catchall,,,,2025-10-12 21:57:50+00:00,yahoo.com,,610,,,3,222
1229,Palestinian journalist Saleh Al-Jaafrawi killed as fragile ceasefire holds,Bus,EU,Financial Services,6,neutral,https://www.newarab.com/news/palestinian-journalist-saleh-aljafarawi-killed-gaza,https://www.newarab.com/sites/default/files/styles/new_arab_overlay_medium_16_9/public/2240162831.jpeg?itok=ZfIP6CoC,,,2025-10-12 21:29:31+00:00,newarab.com,,611,,https://www.newarab.com/sites/default/files/styles/new_arab_overlay_medium_16_9/public/2240162831.jpeg?itok=ZfIP6CoC,3,223
1232,French presidency unveils new cabinet as budget pressure intensifies,Bus,EU,Energy,6,neutral,https://www.msn.com/en-gb/news/world/french-presidency-unveils-new-cabinet-as-budget-pressure-intensifies/ar-AA1Okqf9,,,,2025-10-12 21:18:33+00:00,msn.com,,612,,,3,224
1235,Madagascar’s president says coup under way as army unit declares control of military,Bus,EU,Energy,6,neutral,https://www.scmp.com/news/world/africa/article/3328701/madagascars-president-says-coup-under-way-army-unit-declares-control-military,https://cdn.i-scmp.com/sites/default/files/styles/og_image_scmp_generic/public/d8/images/canvas/2025/10/12/ed862c73-4108-42c8-be8e-73698a7b97b7_a2b2c816.jpg?itok=Lrork-yj&v=1760264090,,,2025-10-12 20:47:04+00:00,scmp.com,,613,,https://cdn.i-scmp.com/sites/default/files/styles/og_image_scmp_generic/public/d8/images/canvas/2025/10/12/ed862c73-4108-42c8-be8e-73698a7b97b7_a2b2c816.jpg?itok=Lrork-yj&v=1760264090,3,225
1214,"Rachel Reeves should cut taxes, not raise them",Reeves looks at bigger tax rises and spending cuts to build up UK fiscal buffer  Financial TimesReeves urged to avoid 'half-baked' tax fixes in Budget  BBCRachel Reeves v the OBR: chancellor aims to loosen the watchdog’s grip  The GuardianRachel Reeves urged to levy one-off wealth tax in budget  The TimesReeves will tax rich to fill ,EU,Technology,6,neutral,https://www.yahoo.com/news/articles/rachel-reeves-cut-taxes-not-050000970.html,,Reeves looks at bigger tax rises and spending cuts to build up UK fiscal buffer  Financial TimesReeves urged to avoid 'half-baked' tax fixes in Budget  BBCRachel Reeves v the OBR: chancellor aims to loosen the watchdog’s grip  The GuardianRachel Reeves urged to levy one-off wealth tax in budget  The TimesReeves will tax rich to fill ,,2025-10-12 18:07:04+00:00,yahoo.com,,606,,,3,226
1211,China spying case collapse leads to ‘interference’ accusations,"Jonathan Powell had no role in dropping of China spy case, senior minister says  The GuardianBadenoch demands PM address 'unanswered' China spy case questions  BBCUS will be ‘perplexed’ by UK decision to drop China spy case, says ex-MI6 boss  Financial TimesInside Starmer’s network of advisers and their links to China  The TelegraphWhite House warns UK over China s",EU,Financial Services,6,neutral,https://www.msn.com/en-us/politics/government/china-spying-case-collapse-leads-to-interference-accusations/ar-AA1NWUIy,,"Jonathan Powell had no role in dropping of China spy case, senior minister says  The GuardianBadenoch demands PM address 'unanswered' China spy case questions  BBCUS will be ‘perplexed’ by UK decision to drop China spy case, says ex-MI6 boss  Financial TimesInside Starmer’s network of advisers and their links to China  The TelegraphWhite House warns UK over China s",,2025-10-12 16:26:00+00:00,msn.com,,605,,,3,227
1217,Man charged with stalking Liberal Democrats leader Sir Ed Davey and his family,Man charged after allegedly stalking Ed Davey and family  BBCMan charged with stalking Lib Dem leader Sir Ed Davey and family  The IndependentMan charged with stalking after allegedly targeting Lib Dem leader Sir Ed Davey and his family  Sky NewsMan charged with stalking Sir Ed Davey and his family  The Telegraph'Stalker' armed with knife arrested for 'targeting Lib Dem leader Sir Ed Davey and his famil,EU,Consumer,6,neutral,https://www.aol.com/news/man-charged-stalking-liberal-democrats-130852579.html,,Man charged after allegedly stalking Ed Davey and family  BBCMan charged with stalking Lib Dem leader Sir Ed Davey and family  The IndependentMan charged with stalking after allegedly targeting Lib Dem leader Sir Ed Davey and his family  Sky NewsMan charged with stalking Sir Ed Davey and his family  The Telegraph'Stalker' armed with knife arrested for 'targeting Lib Dem leader Sir Ed Davey and his famil,,2025-10-12 13:54:25+00:00,aol.com,,607,,,3,228
1220,Mosque BANS women and girls over 12 from participating in 'family-friendly' charity fun run,"London Mosque bans girls over 12 and women from charity park run  The Telegraph'Inclusive' Muslim Charity Run bans women and teenage girls  BBCMosque accused of breaching Equality Act by banning women from run  The TimesLondon mosque faces criticism over 'men and young girls only' charity fun run  London Evening StandardKHADIJA KHAN: Despite what Sadiq Khan claims, we ARE creeping toward",EU,Technology,6,neutral,https://www.msn.com/en-gb/politics/general/mosque-bans-women-and-girls-over-12-from-participating-in-family-friendly-charity-fun-run/ar-AA1OiNoh,,"London Mosque bans girls over 12 and women from charity park run  The Telegraph'Inclusive' Muslim Charity Run bans women and teenage girls  BBCMosque accused of breaching Equality Act by banning women from run  The TimesLondon mosque faces criticism over 'men and young girls only' charity fun run  London Evening StandardKHADIJA KHAN: Despite what Sadiq Khan claims, we ARE creeping toward",,2025-10-12 13:07:00+00:00,msn.com,,608,,,3,229
1081,France's former president Sarkozy: 5 years in prison for ‘forming a criminal organisation’,Bus,EU,Financial Services,6,neutral,https://www.msn.com/en-us/news/world/frances-former-president-sarkozy-5-years-in-prison-for-forming-a-criminal-organisation/ar-AA1NvMdz,,,,2025-10-12 06:09:21+00:00,msn.com,,560,,,3,230
1150,"UK travellers should expect ""four-hour queues"" as new EU border system comes into force","UK travellers should expect 'four-hour queues' with new EU border rules | ITV News  ITVXWhat is the new EU border system EES, and how will it work?  The GuardianHolidaymakers face four-hour delays as France toughens border checks  The TelegraphOverflow sites lined up in case ESS brings Port of Dover delays  BBCNew EU border checks could cause four hour waits and cost UK economy £400m, indust",EU,Technology,6,neutral,https://www.itv.com/news/2025-10-11/uk-travellers-should-expect-four-hour-queues-with-new-eu-border-rules,,"UK travellers should expect 'four-hour queues' with new EU border rules | ITV News  ITVXWhat is the new EU border system EES, and how will it work?  The GuardianHolidaymakers face four-hour delays as France toughens border checks  The TelegraphOverflow sites lined up in case ESS brings Port of Dover delays  BBCNew EU border checks could cause four hour waits and cost UK economy £400m, indust",,2025-10-11 00:00:00+00:00,itv.com,,553,,,3,231
1072,Two men arrested after disgraced Lostprophets frontman Ian Watkins dies in prison,"Two men arrested after Lostprophets frontman Ian Watkins dies in prison | ITV News  ITVXPaedophile singer Ian Watkins dies in prison attack as two men arrested  BBCStatement: Murder Investigation, HMP Wakefield  West Yorkshire PolicePaedophile Lostprophets singer Ian Watkins dies after attack in prison  Sky NewsLostProphets singer Ian Watkins ‘stabbed to death’",EU,Telecom,6,neutral,https://www.itv.com/news/2025-10-11/paedophile-rock-star-ian-watkins-dies-after-prison-attack,,"Two men arrested after Lostprophets frontman Ian Watkins dies in prison | ITV News  ITVXPaedophile singer Ian Watkins dies in prison attack as two men arrested  BBCStatement: Murder Investigation, HMP Wakefield  West Yorkshire PolicePaedophile Lostprophets singer Ian Watkins dies after attack in prison  Sky NewsLostProphets singer Ian Watkins ‘stabbed to death’",,2025-10-11 00:00:00+00:00,itv.com,,557,,,3,232
1075,Royal Marine stops drug haul with one shot - PressReader,Royal Marine sniper stops £35m drug haul with s,EU,Healthcare,6,neutral,https://www.pressreader.com/uk/the-sunday-telegraph/20251012/281797110198955,,Royal Marine sniper stops £35m drug haul with s,,2025-10-12 05:00:00+00:00,pressreader.com,,558,,,3,233
1084,"Three Qatari diplomats killed in car crash in Egypt’s Sharm El Sheikh, two secur...",Bus,EU,Automotive,7.5,neutral,https://whtc.com/2025/10/11/three-qatari-diplomats-killed-in-car-crash-in-egypts-sharm-el-sheikh-two-security-sources-say/,https://media-cdn.socastsrm.com/uploads/station/2159/fbShare.png?r=67950,,,2025-10-11 00:00:00+00:00,whtc.com,,561,,https://media-cdn.socastsrm.com/uploads/station/2159/fbShare.png?r=67950,3,234
1087,"Israel rejects freeing prisoner Marwan Barghouti, potentially the most unifying Palestinian leader",Bus,EU,Telecom,6,neutral,https://www.msn.com/en-us/news/world/israel-rejects-freeing-prisoner-marwan-barghouti-potentially-the-most-unifying-palestinian-leader/ar-AA1Oi9g5,,,,2025-10-12 01:41:44+00:00,msn.com,,562,,,3,235
1090,'We can't afford to lose international visitors': Tourism expert warns against renaming Kruger National Park,Bus,EU,Financial Services,6,neutral,https://www.msn.com/en-za/news/other/we-cant-afford-to-lose-international-visitors-tourism-expert-warns-against-renaming-kruger-national-park/ar-AA1NmT23,,,,2025-10-12 00:28:01+00:00,msn.com,,563,,,3,236
1093,"Israel assesses Hamas may not be able to return all remaining dead hostages, sources say",Bus,EU,Technology,6,neutral,https://www.msn.com/en-us/news/world/israel-assesses-hamas-may-not-be-able-to-return-all-remaining-dead-hostages-sources-say/ar-AA1O66YO,,,,2025-10-12 00:23:44+00:00,msn.com,,564,,,3,237
1147,"Starmer, Macron to Attend Middle East Peace Summit in Egypt - MSN","Starmer to attend Gaza peace summit in Egypt, No 10 says  BBCDonald Trump and Abdel Fatah al-Sisi to chair Gaza peace summit on Monday  The GuardianStarmer to attend Egypt summit on Gaza peace plan, No 10 says  BBCTrump to attend summit of world leaders on end of Gaza war in Egypt  Euronews.comStarmer to praise Trump at Gaza pe",EU,Technology,6,neutral,https://www.msn.com/en-us/news/world/starmer-macron-to-attend-middle-east-peace-summit-in-egypt/ar-AA1Oi4at,,"Starmer to attend Gaza peace summit in Egypt, No 10 says  BBCDonald Trump and Abdel Fatah al-Sisi to chair Gaza peace summit on Monday  The GuardianStarmer to attend Egypt summit on Gaza peace plan, No 10 says  BBCTrump to attend summit of world leaders on end of Gaza war in Egypt  Euronews.comStarmer to praise Trump at Gaza pe",,2025-10-11 21:32:16+00:00,msn.com,,552,,,3,238
1144,Inside Starmer's network of advisers and their links to China,Inside Starmer’s network of advisers and their links to China  The Telegraph'White House anger over UK spy case' and 'Pensions tax raid'  BBCMP who feared her hotel room was bugged by China hits out after spy case collapses  The IndependentForeign Office chief to visit China after collapse of high-profile espionage case  The GuardianWhite House warns UK over China s,EU,Technology,6,neutral,https://www.telegraph.co.uk/news/2025/10/11/starmers-network-of-advisers-and-their-links-to-china/,,Inside Starmer’s network of advisers and their links to China  The Telegraph'White House anger over UK spy case' and 'Pensions tax raid'  BBCMP who feared her hotel room was bugged by China hits out after spy case collapses  The IndependentForeign Office chief to visit China after collapse of high-profile espionage case  The GuardianWhite House warns UK over China s,,2025-10-11 00:00:00+00:00,telegraph.co.uk,,551,,,3,239
1051,Trump says he's found money to pay the military during the federal shutdown.,"Trump says military will be paid during US government shutdown  Financial TimesTrump directs Pentagon to 'use all available funds' to pay troops during shutdown  BBCPentagon will pay military troops, Trump says, shifting $8B  PoliticoTroops will miss paychecks next week without action on the government shutdown  AP NewsUS military will use R&D money to pay troops if s",EU,Technology,6,neutral,https://www.msn.com/en-us/news/politics/trump-says-hes-found-money-to-pay-the-military-during-the-federal-shutdown-live-updates/ar-AA1Ohi25,,"Trump says military will be paid during US government shutdown  Financial TimesTrump directs Pentagon to 'use all available funds' to pay troops during shutdown  BBCPentagon will pay military troops, Trump says, shifting $8B  PoliticoTroops will miss paychecks next week without action on the government shutdown  AP NewsUS military will use R&D money to pay troops if s",,2025-10-11 19:40:37+00:00,msn.com,,556,,,3,240
1078,How John Swinney plans to put his stamp on the SNP as election looms,John Swinney's independence strategy backed by SNP members  BBCSNP backs Swinney’s ‘clear’ strategy for new independence referendum | Scottish National party (SNP)  The GuardianHow John Swinney plans to put his stamp on the SNP as election looms  BBCSNP independence debate shows a party that is not relevant to voters  The TelegraphPolls say the SNP have bounced back - but what is John Swinney's,EU,Financial Services,6,neutral,https://www.msn.com/en-us/news/world/how-john-swinney-plans-to-put-his-stamp-on-the-snp-as-election-looms/ar-AA1OeVy9,,John Swinney's independence strategy backed by SNP members  BBCSNP backs Swinney’s ‘clear’ strategy for new independence referendum | Scottish National party (SNP)  The GuardianHow John Swinney plans to put his stamp on the SNP as election looms  BBCSNP independence debate shows a party that is not relevant to voters  The TelegraphPolls say the SNP have bounced back - but what is John Swinney's,,2025-10-11 16:51:51+00:00,msn.com,,559,,,3,241
1153,Tens of thousands take part in pro-Palestinian protests in UK cities,Tens of thousands attend pro-Palestinian march in London  BBCThousands gather in London in march for ‘lasting peace’ in Gaza  The GuardianPolice use Public Order Act to keep rival protesters apart at London demonstration marking two years since Gaza war began  Sky NewsPalestine march live: Protesters chant ‘death to the IDF’ in London  The TelegraphHundreds of thousands march for Palestine in ,EU,Telecom,6,neutral,https://www.aol.com/tens-thousands-part-pro-palestinian-164835186.html,,Tens of thousands attend pro-Palestinian march in London  BBCThousands gather in London in march for ‘lasting peace’ in Gaza  The GuardianPolice use Public Order Act to keep rival protesters apart at London demonstration marking two years since Gaza war began  Sky NewsPalestine march live: Protesters chant ‘death to the IDF’ in London  The TelegraphHundreds of thousands march for Palestine in ,,2025-10-11 16:26:19+00:00,aol.com,,554,,,3,242
946,Reactions to Macron's move to rename Lecornu prime minister,Bus,EU,Technology,6,neutral,https://www.msn.com/en-us/news/world/reactions-to-macrons-move-to-rename-lecornu-prime-minister/ar-AA1OeQIG,,,,2025-10-11 15:02:10+00:00,msn.com,,511,,,3,243
940,Man dies after crash on country road prompts major police response,Man dies in early-hours crash on major Welsh road  Wales OnlineMan killed in A55 crash that shut road for hours  North Wales LiveStretch of A55 re-opens after early morning crash near Holywell  Wrexham LeaderA55 reopens following earlier collision  Deeside.comA55 traffic: Man dies in horror car crash that closed major road fo,EU,Automotive,7.5,neutral,https://www.msn.com/en-gb/news/world/man-dies-after-crash-on-country-road-prompts-major-police-response/ar-AA1O2jgX,,Man dies in early-hours crash on major Welsh road  Wales OnlineMan killed in A55 crash that shut road for hours  North Wales LiveStretch of A55 re-opens after early morning crash near Holywell  Wrexham LeaderA55 reopens following earlier collision  Deeside.comA55 traffic: Man dies in horror car crash that closed major road fo,,2025-10-11 14:57:00+00:00,msn.com,,508,,,3,244
1006,Joe Biden undergoes radiation and hormone therapy as former president’s prostate cancer treatments get more serious,"Joe Biden having radiation therapy and hormone treatment for his prostate cancer  Sky NewsJoe Biden receiving radiation therapy for prostate cancer, spokesman says  BBCJoe Biden receiving radiation therapy for prostate cancer  The GuardianBiden starts radiation therapy for aggressive form of prostate cancer  CNNJoe Biden undergoing radiation therapy to tr",EU,Financial Services,6,neutral,https://www.msn.com/en-us/health/diseases-and-conditions/joe-biden-undergoes-radiation-and-hormone-therapy-as-former-president-s-prostate-cancer-treatments-get-more-serious/ar-AA1OhjXe,,"Joe Biden having radiation therapy and hormone treatment for his prostate cancer  Sky NewsJoe Biden receiving radiation therapy for prostate cancer, spokesman says  BBCJoe Biden receiving radiation therapy for prostate cancer  The GuardianBiden starts radiation therapy for aggressive form of prostate cancer  CNNJoe Biden undergoing radiation therapy to tr",,2025-10-11 14:15:00+00:00,msn.com,,501,,,3,245
928,"Woman's body pulled from the River Dee in Llangollen, police confirm","Llangollen: Body of woman recovered from River Dee  BBCBody of woman found in Welsh river  Wales OnlineLive updates as police give tragic update on incident in Llangollen town centre  North Wales LivePolice confirm body of woman found in River Dee at Llangollen  Wrexham.comWoman's body pulled from the River Dee in Llangollen, polic",EU,Financial Services,6.3,neutral,https://www.msn.com/en-gb/news/world/womans-body-pulled-from-the-river-dee-in-llangollen-police-confirm/ar-AA1OhcCr,,"Llangollen: Body of woman recovered from River Dee  BBCBody of woman found in Welsh river  Wales OnlineLive updates as police give tragic update on incident in Llangollen town centre  North Wales LivePolice confirm body of woman found in River Dee at Llangollen  Wrexham.comWoman's body pulled from the River Dee in Llangollen, polic",,2025-10-11 14:05:41+00:00,msn.com,,510,,,3,246
889,6 Coolest High-Performance Ford SVT Vehicles Ever Built | Ford-trucks,Bus,EU,Automotive,6,neutral,https://www.ford-trucks.com/how-tos/slideshows/6-coolest-high-performance-ford-svt-vehicles-ever-built-925081,https://www.ford-trucks.com/how-tos/slideshows/6-coolest-high-performance-ford-svt-vehicles-ever-built-925081,,,2025-10-11 14:00:02+00:00,ford-trucks.com,,512,,https://www.ford-trucks.com/how-tos/slideshows/6-coolest-high-performance-ford-svt-vehicles-ever-built-925081,3,247
919,Tens of thousands of pro-Palestine protesters march through London to mark two years of war in Gaza,"Thousands gather in London in march for ‘lasting peace’ in Gaza  The GuardianPalestine march live: Protesters chant ‘death to the IDF’ in London  The TelegraphPolice try to keep rival protesters apart as London demonstration marks two years since Gaza war  Sky NewsUniversities risk sanctions over Gaza protests, watchdog says  BBCTens of thousands of pro-Palestine protesters march through London to mark two years of war",EU,Financial Services,6,neutral,https://www.aol.com/news/tens-thousands-pro-palestine-protesters-124539491.html,,"Thousands gather in London in march for ‘lasting peace’ in Gaza  The GuardianPalestine march live: Protesters chant ‘death to the IDF’ in London  The TelegraphPolice try to keep rival protesters apart as London demonstration marks two years since Gaza war  Sky NewsUniversities risk sanctions over Gaza protests, watchdog says  BBCTens of thousands of pro-Palestine protesters march through London to mark two years of war",,2025-10-11 14:00:00+00:00,aol.com,,502,,,3,248
925,October 7 survivor dies two years after girlfriend shot dead by Hamas at Nova Festival,"Nova festival survivor dies two years after girlfriend shot dead as he shielded her  Sky NewsNova survivor dies by suicide, 2 years after girlfriend was killed in front of him  The Times of IsraelNova festival survivor takes own life two years after Oct 7  The TelegraphIsraeli TV host mourns death of Nova survivor Roy Shalev, partner of her slain si",EU,Technology,6,neutral,https://www.msn.com/en-gb/general/general/october-7-survivor-dies-two-years-after-girlfriend-shot-dead-by-hamas-at-nova-festival/ar-AA1OgMhf,,"Nova festival survivor dies two years after girlfriend shot dead as he shielded her  Sky NewsNova survivor dies by suicide, 2 years after girlfriend was killed in front of him  The Times of IsraelNova festival survivor takes own life two years after Oct 7  The TelegraphIsraeli TV host mourns death of Nova survivor Roy Shalev, partner of her slain si",,2025-10-11 13:50:32+00:00,msn.com,,504,,,3,249
892,North Korea displays new long-range missile at a military parade celebrating Kim...,Bus,EU,Financial Services,6,neutral,https://wtop.com/asia/2025/10/north-korea-displays-new-long-range-missile-at-military-parade-celebrating-kim-jong-uns-leadership-2/,https://wtop.com/asia/2025/10/north-korea-displays-new-long-range-missile-at-military-parade-celebrating-kim-jong-uns-leadership-2/,,,2025-10-11 12:16:50+00:00,wtop.com,,513,,https://wtop.com/asia/2025/10/north-korea-displays-new-long-range-missile-at-military-parade-celebrating-kim-jong-uns-leadership-2/,3,250
895,"Spanish Gaza flotilla activist convicted of assaulting prison guard, to be deported from Israel",Bus,EU,Financial Services,6,neutral,https://www.ynetnews.com/article/bknmitl6eg,https://www.ynetnews.com/article/bknmitl6eg,,,2025-10-11 12:16:16+00:00,ynetnews.com,,514,,https://www.ynetnews.com/article/bknmitl6eg,3,251
